,id,trial,n1,n2,out
951,18,151,pressure,obsidian,none
952,18,152,rain,rain,flood
953,18,153,flood,flood,none
954,18,154,earth,flood,none
955,18,155,flood,fire,none
956,18,156,flood,water,none
957,18,157,stone,stone,none
958,18,158,salt,electricity,none
959,18,159,electricity,rain,none
960,18,160,electricity,rain,none
961,18,161,flood,rain,none
962,18,162,sea,stone,none
963,18,163,stone,ocean,none
964,18,164,volcano,stone,none
965,18,165,mud,ocean,none
966,18,166,sea,mud,none
967,18,167,metal,ocean,none
968,18,168,metal,sea,none
969,18,169,metal,salt,none
970,18,170,volcano,salt,none
971,18,171,salt,steam,none
972,18,172,salt,fire,none
973,18,173,salt,salt,none
974,18,174,air,salt,none
975,18,175,energy,electricity,none
976,18,176,electricity,metal,wire
977,18,177,wire,earth,none
978,18,178,pressure,stone,none
979,18,179,pressure,energy,none
980,18,180,pressure,obsidian,none
981,18,181,energy,ocean,none
982,18,182,energy,sea,none
983,18,183,salt,energy,none
984,18,184,rain,energy,none
985,18,185,tsunami,energy,none
986,18,186,pressure,rain,none
987,18,187,tsunami,pressure,none
988,18,188,brick,salt,none
989,18,189,brick,tsunami,none
990,18,190,brick,sea,none
991,18,191,mud,water,none
992,18,192,ash,water,none
993,18,193,ash,rain,none
994,18,194,mud,rain,none
995,18,195,steam,mud,none
996,18,196,metal,brick,none
997,18,197,metal,lava,none
998,18,198,pressure,metal,none
999,18,199,metal,energy,electricity
1000,18,200,electricity,metal,wire
1001,18,201,wire,metal,none
1002,18,202,electricity,wire,none
1003,18,203,energy,wire,none
1004,18,204,obsidian,metal,none
1005,18,205,rain,metal,none
1006,18,206,air,metal,rust
1007,18,207,rust,water,none
1008,18,208,rust,air,none
1009,18,209,rust,salt,none
1010,18,210,rain,rust,none
1011,18,211,rain,metal,none
1012,18,212,electricity,rust,none
1013,18,213,fire,rust,none
1014,18,214,earth,rust,none
1015,18,215,ash,rust,none
1016,18,216,sea,air,none
1017,18,217,air,ocean,none
1018,18,218,fire,air,energy
1019,18,219,steam,wire,none
1020,18,220,rust,wire,none
1021,18,221,rain,wire,none
1022,18,222,pressure,wire,none
1023,18,223,wire,metal,none
1024,18,224,energy,wire,none
1025,18,225,fire,wire,none
1026,18,226,earth,wire,none
1027,18,227,water,wire,none
1028,18,228,volcano,tsunami,none
1029,18,229,volcano,stone,none
1030,18,230,volcano,steam,none
1031,18,231,sea,volcano,isle
1032,18,232,ocean,volcano,isle
1033,18,233,isle,tsunami,none
1034,18,234,isle,lava,none
1035,18,235,volcano,salt,none
1036,18,236,volcano,rust,none
1037,18,237,rain,volcano,none
1038,18,238,pressure,volcano,none
1039,18,239,metal,volcano,none
1040,18,240,lava,volcano,none
1041,18,241,isle,volcano,none
1042,18,242,flood,volcano,none
1043,18,243,dust,volcano,none
1044,18,244,volcano,dust,none
1045,18,245,volcano,ash,none
1046,18,246,volcano,earth,none
1047,18,247,volcano,air,none
1048,18,248,volcano,fire,none
1049,18,249,volcano,water,none
1050,18,250,stone,tsunami,none
1051,18,251,tsunami,salt,none
1052,18,252,tsunami,pressure,none
1053,18,253,tsunami,isle,none
1054,18,254,electricity,isle,none
1055,18,255,isle,energy,none
1056,18,256,isle,flood,none
1057,18,257,earthquake,isle,none
1058,18,258,rain,isle,none
1059,18,259,ocean,isle,none
1060,18,260,earth,isle,none
1061,18,261,isle,fire,none
1062,18,262,water,isle,none
1063,18,263,isle,rain,none
1064,18,264,isle,pressure,none
1065,18,265,air,isle,none
1066,18,266,rain,air,none
1067,18,267,isle,brick,none
1068,18,268,steam,stone,none
1069,18,269,stone,isle,none
1070,18,270,rust,stone,none
1071,18,271,stone,ocean,none
1072,18,272,stone,mud,none
1073,18,273,brick,mud,none
1074,18,274,mud,ash,none
1075,18,275,mud,dust,none
1076,18,276,rain,brick,none
1077,18,277,water,mud,none
1078,18,278,air,pressure,atmosphere
1079,18,279,energy,atmosphere,none
1080,18,280,rain,atmosphere,none
1081,18,281,ocean,atmosphere,none
1082,18,282,atmosphere,air,none
1083,18,283,earth,atmosphere,none
1084,18,284,atmosphere,fire,none
1085,18,285,atmosphere,water,none
1086,18,286,pressure,atmosphere,none
1087,18,287,atmosphere,atmosphere,none
1088,18,288,isle,isle,archipelago
1089,18,289,archipelago,archipelago,none
1090,18,290,archipelago,isle,none
1091,18,291,tsunami,archipelago,none
1092,18,292,pressure,atmosphere,none
1093,18,293,atmosphere,sea,none
1094,18,294,rain,atmosphere,none
1095,18,295,atmosphere,volcano,none
1096,18,296,atmosphere,steam,none
1097,18,297,atmosphere,water,none
1098,18,298,air,ash,none
1099,18,299,air,dust,none
1100,18,300,air,steam,cloud
1101,18,301,atmosphere,cloud,none
1102,18,302,rain,cloud,none
1103,18,303,cloud,steam,none
1104,18,304,cloud,cloud,none
1105,18,305,air,cloud,sky
1106,18,306,sky,sky,none
1107,18,307,cloud,sky,none
1108,18,308,sky,air,none
1109,18,309,cloud,air,sky
1110,18,310,sky,pressure,atmosphere
1111,18,311,sky,rain,none
1112,18,312,fire,sky,sun
1113,18,313,sky,water,none
1114,18,314,fire,sun,none
1115,18,315,sun,sun,none
1116,18,316,sun,earth,none
1117,18,317,sun,air,none
1118,18,318,sun,water,none
1119,18,319,sun,steam,none
1120,18,320,sun,atmosphere,none
1121,18,321,sun,cloud,none
1122,18,322,sun,rain,rainbow
1123,18,323,rain,rainbow,none
1124,18,324,pressure,rainbow,none
1125,18,325,sun,pressure,none
1126,18,326,rainbow,atmosphere,none
1127,18,327,pressure,atmosphere,none
1128,18,328,rainbow,rain,none
1129,18,329,rainbow,rainbow,double rainbow!
1130,18,330,cloud,double rainbow!,none
1131,18,331,cloud,cloud,none
1132,18,332,cloud,air,sky
1133,18,333,air,sky,none
1134,18,334,rainbow,sky,none
1135,18,335,sky,double rainbow!,none
1136,18,336,rain,double rainbow!,none
1137,18,337,double rainbow!,archipelago,none
1138,18,338,double rainbow!,double rainbow!,none
1139,18,339,stone,sun,none
1140,18,340,air,air,pressure
1141,18,341,sea,sun,salt
1142,18,342,water,sun,none
1143,18,343,sun,earth,none
1144,18,344,sun,stone,none
1145,18,345,energy,sun,none
1146,18,346,volcano,sun,none
1147,18,347,rust,sun,none
1148,18,348,water,archipelago,none
1149,18,349,ocean,archipelago,none
1150,18,350,sea,archipelago,none
1151,18,351,archipelago,archipelago,none
1152,18,352,sky,sky,none
1153,18,353,fire,sky,sun
1154,18,354,sky,water,none
1155,18,355,rainbow,cloud,none
1156,18,356,sun,cloud,none
1157,18,357,sun,cloud,none
1158,18,358,sun,atmosphere,none
1159,18,359,sun,atmosphere,none
1160,18,360,rain,atmosphere,none
1161,18,361,double rainbow!,atmosphere,none
1162,18,362,rainbow,atmosphere,none
1163,18,363,rain,atmosphere,none
1164,18,364,pressure,double rainbow!,none
1165,18,365,air,sun,none
1166,18,366,mud,sun,brick
1167,18,367,sun,brick,none
1168,18,368,sun,lava,none
1169,18,369,air,sun,none
1170,18,370,cloud,air,sky
1171,18,371,air,sky,none
1172,18,372,cloud,sky,none
1173,18,373,sun,energy,none
1174,18,374,isle,air,none
1175,18,375,air,atmosphere,none
1176,18,376,atmosphere,water,none
1177,18,377,atmosphere,fire,none
1178,18,378,atmosphere,earth,none
1179,18,379,air,atmosphere,none
1180,18,380,sun,atmosphere,none
1181,18,381,steam,atmosphere,none
1182,18,382,steam,atmosphere,none
1183,18,383,sun,steam,none
1184,18,384,steam,sky,none
1185,18,385,cloud,cloud,none
1186,18,386,double rainbow!,double rainbow!,none
1187,18,387,sun,sun,none
1188,18,388,tsunami,tsunami,none
1189,18,389,volcano,volcano,none
1190,18,390,wire,wire,none
1191,18,391,stone,stone,none
1192,18,392,steam,steam,none
1193,18,393,sky,sky,none
1194,18,394,sea,sea,ocean
1195,18,395,energy,energy,none
1196,18,396,flood,flood,none
1197,18,397,isle,isle,archipelago
1198,18,398,lava,lava,none
1199,18,399,metal,metal,none
1200,18,400,mud,mud,none
1201,18,401,obsidian,obsidian,none
1202,18,402,ocean,ocean,none
1203,18,403,pressure,pressure,none
1204,18,404,rain,rain,flood
1205,18,405,rust,rust,none
1206,18,406,salt,salt,none
1207,18,407,electricity,electricity,none
1208,18,408,earthquake,earthquake,none
1209,18,409,dust,dust,none
1210,18,410,brick,brick,wall
1211,18,411,atmosphere,atmosphere,none
1212,18,412,ash,ash,none
1213,18,413,archipelago,archipelago,none
1214,18,414,air,air,pressure
1215,18,415,earth,earth,pressure
1216,18,416,fire,fire,none
1217,18,417,water,water,sea
1218,18,418,wall,wall,house
1219,18,419,house,wire,none
1220,18,420,house,water,none
1221,18,421,fire,house,none
1222,18,422,earth,house,none
1223,18,423,air,house,none
1224,18,424,electricity,house,none
1225,18,425,energy,house,none
1226,18,426,house,salt,none
1227,18,427,house,isle,none
1228,18,428,house,house,village
1229,18,429,house,wire,none
1230,18,430,village,village,city
1231,18,431,city,city,none
1232,18,432,city,rain,none
1233,18,433,city,tsunami,none
1234,18,434,city,ocean,none
1235,18,435,archipelago,city,none
1236,18,436,city,cloud,none
1237,18,437,air,city,none
1238,18,438,fire,city,none
1239,18,439,water,city,none
1240,18,440,city,city,none
1241,18,441,city,earth,none
1242,18,442,city,atmosphere,none
1243,18,443,city,pressure,none
1244,18,444,earthquake,city,none
1245,18,445,city,flood,none
1246,18,446,wire,city,none
1247,18,447,village,wall,none
1248,18,448,village,wire,none
1249,18,449,water,village,none
1250,18,450,city,brick,none
1251,18,451,atmosphere,city,none
1252,18,452,air,city,none
1253,18,453,electricity,house,none
1254,18,454,house,energy,none
1255,18,455,house,isle,none
1256,18,456,house,wire,none
1257,18,457,house,electricity,none
1258,18,458,house,metal,none
1259,18,459,house,wall,none
1260,18,460,atmosphere,house,none
1261,18,461,house,rain,none
1262,19,1,water,fire,steam
1263,19,2,steam,air,cloud
1264,19,3,cloud,earth,fog
1265,19,4,water,earth,mud
1266,19,5,mud,fire,brick
1267,19,6,brick,brick,wall
1268,19,7,wall,water,none
1269,19,8,fire,earth,lava
1270,19,9,lava,water,obsidian
1271,19,10,obsidian,earth,none
1272,19,11,lava,fog,none
1273,19,12,wall,lava,none
1274,19,13,air,water,rain
1275,19,14,air,mud,none
1276,19,15,rain,fire,none
1277,19,16,earth,rain,plant
1278,19,17,plant,fire,tobacco
1279,19,18,plant,water,algae
1280,19,19,air,plant,none
1281,19,20,brick,algae,none
1282,19,21,air,earth,dust
1283,19,22,dust,air,none
1284,19,23,wall,water,none
1285,19,24,plant,fog,none
1286,19,25,rain,water,none
1287,19,26,cloud,fire,none
1288,19,27,air,water,rain
1289,19,28,tobacco,water,none
1290,19,29,water,water,sea
1291,19,30,sea,plant,algae
1292,19,31,algae,algae,none
1293,19,32,plant,plant,garden
1294,19,33,garden,fire,none
1295,19,34,water,steam,none
1296,19,35,steam,plant,none
1297,19,36,fire,fire,none
1298,19,37,earth,earth,pressure
1299,19,38,pressure,earth,none
1300,19,39,plant,pressure,coal
1301,19,40,coal,fire,none
1302,19,41,plant,earth,grass
1303,19,42,grass,plant,garden
1304,19,43,grass,grass,none
1305,19,44,grass,fog,dew
1306,19,45,plant,air,none
1307,19,46,dew,dust,none
1308,19,47,coal,dew,none
1309,19,48,garden,fog,none
1310,19,49,mud,garden,none
1311,19,50,algae,algae,none
1312,19,51,pressure,air,atmosphere
1313,19,52,plant,atmosphere,none
1314,19,53,fog,atmosphere,none
1315,19,54,steam,atmosphere,none
1316,19,55,algae,atmosphere,none
1317,19,56,plant,atmosphere,none
1318,19,57,brick,brick,wall
1319,19,58,brick,pressure,none
1320,19,59,lava,pressure,granite
1321,19,60,rain,obsidian,none
1322,19,61,granite,granite,none
1323,19,62,tobacco,tobacco,none
1324,19,63,steam,tobacco,none
1325,19,64,sea,atmosphere,none
1326,19,65,sea,pressure,none
1327,19,66,pressure,cloud,none
1328,19,67,atmosphere,grass,none
1329,19,68,grass,earth,none
1330,19,69,fire,granite,none
1331,19,70,cloud,cloud,none
1332,19,71,rain,cloud,none
1333,19,72,cloud,pressure,none
1334,19,73,dust,fog,none
1335,20,1,fire,air,energy
1336,20,2,water,earth,mud
1337,20,3,water,air,rain
1338,20,4,rain,energy,none
1339,20,5,earth,rain,plant
1340,20,6,air,plant,none
1341,20,7,plant,rain,none
1342,20,8,fire,plant,tobacco
1343,20,9,rain,rain,flood
1344,20,10,energy,energy,none
1345,20,11,fire,fire,none
1346,20,12,mud,mud,none
1347,20,13,plant,mud,swamp
1348,20,14,rain,swamp,none
1349,21,1,water,earth,mud
1350,21,2,fire,water,steam
1351,21,3,air,fire,energy
1352,21,4,energy,air,wind
1353,21,5,energy,fire,none
1354,21,6,air,water,rain
1355,21,7,rain,energy,none
1356,21,8,earth,earth,pressure
1357,21,9,fire,fire,none
1358,21,10,water,water,sea
1359,21,11,sea,energy,none
1360,21,12,air,sea,none
1361,21,13,wind,sea,wave
1362,21,14,pressure,air,atmosphere
1363,21,15,sea,atmosphere,none
1364,21,16,earth,air,dust
1365,21,17,dust,water,none
1366,21,18,steam,water,none
1367,21,19,pressure,dust,none
1368,21,20,wave,earth,earthquake
1369,21,21,wind,steam,none
1370,21,22,energy,pressure,none
1371,21,23,water,mud,none
1372,21,24,fire,dust,gunpowder
1373,21,25,gunpowder,pressure,none
1374,21,26,gunpowder,fire,explosion
1375,21,27,explosion,explosion,none
1376,21,28,sea,sea,ocean
1377,21,29,earth,earth,pressure
1378,21,30,ocean,earth,none
1379,21,31,ocean,atmosphere,none
1380,21,32,pressure,pressure,none
1381,21,33,mud,mud,none
1382,21,34,dust,gunpowder,none
1383,21,35,water,wind,none
1384,21,36,steam,air,cloud
1385,21,37,cloud,rain,none
1386,21,38,cloud,atmosphere,none
1387,21,39,air,cloud,sky
1388,21,40,sky,sky,none
1389,21,41,earthquake,energy,none
1390,21,42,earthquake,sea,tsunami
1391,21,43,dust,earth,none
1392,21,44,dust,pressure,none
1393,21,45,atmosphere,cloud,none
1394,21,46,atmosphere,sky,none
1395,21,47,energy,water,steam
1396,22,1,water,fire,steam
1397,22,2,water,earth,mud
1398,22,3,water,air,rain
1399,22,4,fire,earth,lava
1400,22,5,fire,air,energy
1401,22,6,earth,air,dust
1402,22,7,fire,energy,none
1403,22,8,earth,earth,pressure
1404,22,9,mud,energy,none
1405,22,10,water,mud,none
1406,22,11,dust,pressure,none
1407,22,12,rain,fire,none
1408,22,13,fire,dust,gunpowder
1409,22,14,fire,gunpowder,explosion
1410,22,15,earth,energy,earthquake
1411,22,16,earthquake,energy,none
1412,22,17,earthquake,earth,mountain
1413,22,18,water,water,sea
1414,22,19,sea,sea,ocean
1415,22,20,air,sea,none
1416,22,21,air,ocean,none
1417,22,22,air,air,pressure
1418,22,23,mountain,earthquake,none
1419,22,24,steam,air,cloud
1420,22,25,cloud,cloud,none
1421,22,26,lava,lava,none
1422,22,27,earth,lava,volcano
1423,22,28,volcano,energy,ash
1424,22,29,ash,pressure,none
1425,22,30,air,cloud,sky
1426,22,31,sky,sky,none
1427,22,32,sky,water,none
1428,22,33,sky,rain,none
1429,22,34,cloud,rain,none
1430,22,35,ash,ash,none
1431,22,36,fire,ash,none
1432,22,37,sky,cloud,none
1433,22,38,rain,pressure,none
1434,22,39,sky,rain,none
1435,22,40,dust,lava,none
1436,22,41,gunpowder,lava,none
1437,22,42,lava,ash,none
1438,22,43,earth,lava,volcano
1439,22,44,volcano,energy,ash
1440,22,45,volcano,explosion,none
1441,22,46,mountain,earth,none
1442,22,47,mountain,mountain,mountain range
1443,22,48,mountain range,mountain range,none
1444,22,49,mud,dust,none
1445,22,50,gunpowder,mud,none
1446,22,51,steam,fire,none
1447,22,52,water,steam,none
1448,22,53,ash,water,none
1449,22,54,water,energy,steam
1450,22,55,energy,energy,none
1451,22,56,pressure,pressure,none
1452,22,57,lava,ocean,none
1453,22,58,water,lava,obsidian
1454,22,59,obsidian,obsidian,none
1455,22,60,mud,air,none
1456,22,61,air,energy,wind
1457,22,62,wind,ocean,wave
1458,22,63,wind,dust,none
1459,22,64,wind,sky,none
1460,22,65,wind,cloud,none
1461,22,66,wind,rain,none
1462,22,67,wind,water,none
1463,22,68,explosion,wind,none
1464,22,69,wind,lava,none
1465,22,70,mud,lava,none
1466,22,71,water,dust,none
1467,22,72,water,energy,steam
1468,22,73,water,earthquake,none
1469,22,74,water,explosion,none
1470,22,75,water,mountain,river
1471,22,76,river,river,none
1472,22,77,river,wind,none
1473,22,78,water,pressure,none
1474,22,79,steam,fire,none
1475,22,80,earth,volcano,none
1476,22,81,river,sea,none
1477,22,82,ash,wind,none
1478,22,83,ash,water,none
1479,22,84,air,mountain,none
1480,22,85,mountain,wind,none
1481,22,86,rain,mountain,river
1482,22,87,river,rain,none
1483,22,88,steam,ash,none
1484,22,89,lava,mountain,volcano
1485,22,90,obsidian,water,none
1486,22,91,pressure,air,atmosphere
1487,22,92,atmosphere,atmosphere,none
1488,22,93,cloud,atmosphere,none
1489,22,94,energy,atmosphere,none
1490,22,95,atmosphere,air,none
1491,22,96,atmosphere,wind,none
1492,22,97,rain,rain,flood
1493,22,98,mud,pressure,none
1494,22,99,flood,energy,none
1495,22,100,earth,river,none
1496,22,101,mud,explosion,none
1497,22,102,mud,rain,none
1498,22,103,rain,earth,plant
1499,22,104,plant,plant,garden
1500,22,105,plant,water,algae
1501,22,106,algae,sea,none
1502,22,107,algae,ocean,none
1503,22,108,algae,algae,none
1504,22,109,plant,energy,none
1505,22,110,garden,garden,none
1506,22,111,plant,earth,grass
1507,22,112,grass,grass,none
1508,22,113,grass,fire,none
1509,22,114,grass,water,dew
1510,22,115,air,fire,energy
1511,22,116,algae,water,none
1512,22,117,air,earth,dust
1513,22,118,earth,fire,lava
1514,22,119,earth,earth,pressure
1515,22,120,earth,earth,pressure
1516,22,121,grass,garden,none
1517,22,122,earth,grass,none
1518,22,123,grass,plant,garden
1519,22,124,fire,fire,none
1520,22,125,earth,wave,earthquake
1521,22,126,earth,ocean,none
1522,22,127,flood,earthquake,none
1523,22,128,earth,flood,none
1524,22,129,ash,dust,none
1525,22,130,dust,dust,none
1526,22,131,gunpowder,ash,none
1527,22,132,pressure,water,none
1528,22,133,steam,pressure,none
1529,22,134,ash,air,none
1530,22,135,wind,ash,none
1531,22,136,steam,ash,none
1532,22,137,wind,wind,none
1533,22,138,mud,plant,swamp
1534,22,139,mud,grass,swamp
1535,22,140,mud,dew,none
1536,22,141,volcano,explosion,none
1537,22,142,mud,obsidian,none
1538,22,143,earth,air,dust
1539,22,144,pressure,energy,none
1540,22,145,river,algae,none
1541,22,146,fire,earth,lava
1542,22,147,mountain,algae,none
1543,22,148,plant,pressure,coal
1544,22,149,coal,fire,none
1545,22,150,algae,sea,none
1546,22,151,energy,coal,none
1547,22,152,steam,fire,none
1548,22,153,energy,fire,none
1549,22,154,energy,wind,hurricane
1550,22,155,energy,plant,none
1551,22,156,hurricane,ocean,none
1552,22,157,hurricane,atmosphere,none
1553,22,158,hurricane,plant,none
1554,22,159,water,plant,algae
1555,22,160,coal,lava,none
1556,22,161,pressure,earth,none
1557,22,162,pressure,coal,diamond
1558,22,163,pressure,water,none
1559,22,164,fire,fire,none
1560,22,165,plant,coal,none
1561,22,166,water,volcano,none
1562,22,167,sea,volcano,isle
1563,22,168,isle,isle,archipelago
1564,22,169,archipelago,archipelago,none
1565,22,170,wave,archipelago,none
1566,22,171,isle,hurricane,none
1567,22,172,river,mountain,waterfall
1568,22,173,energy,waterfall,none
1569,22,174,water,mountain,river
1570,22,175,cloud,fire,none
1571,22,176,mountain,earth,none
1572,22,177,plant,dew,none
1573,22,178,dew,earth,none
1574,22,179,isle,earthquake,none
1575,22,180,energy,wave,none
1576,22,181,pressure,obsidian,none
1577,22,182,pressure,cloud,none
1578,22,183,cloud,steam,none
1579,22,184,wind,waterfall,none
1580,22,185,energy,wind,hurricane
1581,22,186,rain,energy,none
1582,22,187,cloud,energy,storm
1583,22,188,wind,storm,none
1584,22,189,earth,storm,none
1585,22,190,mountain,storm,none
1586,22,191,garden,energy,none
1587,22,192,isle,energy,none
1588,22,193,waterfall,energy,none
1589,22,194,energy,water,steam
1590,22,195,energy,fire,none
1591,22,196,plant,fire,tobacco
1592,22,197,fire,tobacco,none
1593,22,198,air,storm,none
1594,22,199,tobacco,swamp,none
1595,22,200,plant,swamp,none
1596,22,201,water,swamp,none
1597,22,202,isle,dust,none
1598,22,203,fire,isle,none
1599,22,204,pressure,isle,none
1600,22,205,storm,atmosphere,none
1601,22,206,earth,atmosphere,none
1602,22,207,atmosphere,energy,none
1603,22,208,explosion,energy,atomic bomb
1604,22,209,explosion,atomic bomb,none
1605,22,210,fire,atomic bomb,none
1606,22,211,water,storm,none
1607,22,212,pressure,atmosphere,none
1608,22,213,explosion,diamond,none
1609,22,214,energy,diamond,none
1610,22,215,rain,rain,flood
1611,22,216,fire,dust,gunpowder
1612,22,217,dust,earth,none
1613,22,218,fire,coal,none
1614,22,219,air,energy,wind
